strain	replicon	data_type	ext	clust_type	clust_num	cluster_size	ind_clust_size	rep_type	taxon
NBC_01103	CP108653_linear_right	ONT	38	H	407	71	21	chromosome	['Streptomyces gougerotii']
NBC_01104	CP108652_linear_left	Illumina	116	S	606	1	1	chromosome	['Streptomyces sp. NBC_01104']
NBC_01104	CP108652_linear_right	Illumina	110	S	607	1	1	chromosome	['Streptomyces sp. NBC_01104']
NBC_01104	CP108652_linear_left	ONT	0	S	606	1	1	chromosome	['Streptomyces sp. NBC_01104']
NBC_01104	CP108652_linear_right	ONT	0	S	607	1	1	chromosome	['Streptomyces sp. NBC_01104']
NBC_01106	CP108651_linear_left	Illumina	11	H	97	47	16	chromosome	['Streptomyces anulatus']
NBC_01106	CP108651_linear_right	Illumina	16	H	97	47	16	chromosome	['Streptomyces anulatus']
NBC_01106	CP108651_linear_left	ONT	0	H	97	47	16	chromosome	['Streptomyces anulatus']
NBC_01106	CP108651_linear_right	ONT	0	H	97	47	16	chromosome	['Streptomyces anulatus']
NBC_01108	CP108649_linear_left	Illumina	120	S	603	2	1	chromosome	['Streptomyces sp. NBC_01108']
NBC_01108	CP108649_linear_right	Illumina	120	H	603	2	1	chromosome	['Streptomyces sp. NBC_01108']
NBC_01108	CP108649_linear_left	ONT	0	S	603	2	1	chromosome	['Streptomyces sp. NBC_01108']
NBC_01108	CP108649_linear_right	ONT	0	H	603	2	1	chromosome	['Streptomyces sp. NBC_01108']
NBC_01110	CP108647_linear_left	Illumina	0	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01110	CP108647_linear_right	Illumina	24	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01110	CP108647_linear_left	ONT	2	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01110	CP108647_linear_right	ONT	2	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01116	CP108644_linear_left	Illumina	121	S	596	1	1	chromosome	['Streptomyces sp. NBC_01116']
NBC_01116	CP108644_linear_right	Illumina	119	S	597	1	1	chromosome	['Streptomyces sp. NBC_01116']
NBC_01116	CP108644_linear_left	ONT	17934	S	596	1	1	chromosome	['Streptomyces sp. NBC_01116']
NBC_01116	CP108644_linear_right	ONT	1886	S	597	1	1	chromosome	['Streptomyces sp. NBC_01116']
NBC_01116	CP108645_linear_left	Illumina	121	S	598	1	1	plasmid	['Streptomyces sp. NBC_01116']
NBC_01116	CP108645_linear_right	Illumina	24	H	50	43	22	plasmid	['Streptomyces sp. NBC_01116']
NBC_01116	CP108645_linear_left	ONT	13810	S	598	1	1	plasmid	['Streptomyces sp. NBC_01116']
NBC_01116	CP108645_linear_right	ONT	2	H	50	43	22	plasmid	['Streptomyces sp. NBC_01116']
NBC_01124	CP108643_linear_left	Illumina	21	H	3	17	9	chromosome	['Streptomyces sp. NBC_01124']
NBC_01124	CP108643_linear_right	Illumina	21	H	3	17	9	chromosome	['Streptomyces sp. NBC_01124']
NBC_01124	CP108643_linear_left	ONT	7	H	3	17	9	chromosome	['Streptomyces sp. NBC_01124']
NBC_01124	CP108643_linear_right	ONT	7	H	3	17	9	chromosome	['Streptomyces sp. NBC_01124']
NBC_01127	CP108642_linear_left	Illumina	0	S	595	2	1	chromosome	['Streptomyces erythrochromogenes']
NBC_01127	CP108642_linear_right	Illumina	0	H	595	2	1	chromosome	['Streptomyces erythrochromogenes']
NBC_01127	CP108642_linear_left	ONT	0	S	595	2	1	chromosome	['Streptomyces erythrochromogenes']
NBC_01127	CP108642_linear_right	ONT	0	H	595	2	1	chromosome	['Streptomyces erythrochromogenes']
NBC_01134	CP108640_linear_left	Illumina	11	H	139	33	19	chromosome	['Streptomyces anulatus']
NBC_01134	CP108640_linear_right	Illumina	11	H	139	33	19	chromosome	['Streptomyces anulatus']
NBC_01134	CP108640_linear_left	ONT	3	H	139	33	19	chromosome	['Streptomyces anulatus']
NBC_01134	CP108640_linear_right	ONT	4	H	139	33	19	chromosome	['Streptomyces anulatus']
NBC_01134	CP108641_linear_left	Illumina	10	H	4	93	35	plasmid	['Streptomyces anulatus']
NBC_01134	CP108641_linear_left	ONT	0	H	4	93	35	plasmid	['Streptomyces anulatus']
NBC_01135	CP108638_linear_left	Illumina	15	S	594	4	2	chromosome	['Streptomyces uncialis']
NBC_01135	CP108638_linear_right	Illumina	0	H	594	4	2	chromosome	['Streptomyces uncialis']
NBC_01135	CP108638_linear_left	ONT	55	S	594	4	2	chromosome	['Streptomyces uncialis']
NBC_01135	CP108638_linear_right	ONT	32	H	594	4	2	chromosome	['Streptomyces uncialis']
NBC_01135	CP108639_linear_left	Illumina	23	H	37	127	46	plasmid	['Streptomyces uncialis']
NBC_01135	CP108639_linear_right	Illumina	28	H	37	127	46	plasmid	['Streptomyces uncialis']
NBC_01135	CP108639_linear_left	ONT	2	H	37	127	46	plasmid	['Streptomyces uncialis']
NBC_01135	CP108639_linear_right	ONT	0	H	37	127	46	plasmid	['Streptomyces uncialis']
NBC_01136	CP108632_linear_left	Illumina	0	S	588	2	1	chromosome	['Streptomyces sp. NBC_01136']
NBC_01136	CP108632_linear_right	Illumina	0	H	588	2	1	chromosome	['Streptomyces sp. NBC_01136']
NBC_01136	CP108632_linear_left	ONT	0	S	588	2	1	chromosome	['Streptomyces sp. NBC_01136']
NBC_01136	CP108632_linear_right	ONT	0	H	588	2	1	chromosome	['Streptomyces sp. NBC_01136']
NBC_01136	CP108633_linear_left	Illumina	12	H	37	127	46	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108633_linear_right	Illumina	12	H	37	127	46	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108633_linear_left	ONT	2368	H	37	127	46	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108633_linear_right	ONT	2368	H	37	127	46	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108634_linear_left	Illumina	13	S	589	4	2	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108634_linear_right	Illumina	18	H	589	4	2	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108634_linear_left	ONT	4	S	589	4	2	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108634_linear_right	ONT	1351	H	589	4	2	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108635_linear_left	Illumina	11	H	90	54	24	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108635_linear_right	Illumina	11	H	90	54	24	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108635_linear_left	ONT	3	H	90	54	24	plasmid	['Streptomyces sp. NBC_01136']
NBC_01136	CP108635_linear_right	ONT	1	H	90	54	24	plasmid	['Streptomyces sp. NBC_01136']
NBC_01137	CP108627_linear_left	Illumina	0	H	31	18	12	chromosome	['Streptomyces xanthophaeus']
NBC_01137	CP108627_linear_right	Illumina	0	H	209	27	13	chromosome	['Streptomyces xanthophaeus']
NBC_01137	CP108627_linear_left	ONT	214	H	31	18	12	chromosome	['Streptomyces xanthophaeus']
NBC_01137	CP108627_linear_right	ONT	2	H	209	27	13	chromosome	['Streptomyces xanthophaeus']
NBC_01137	CP108628_linear_left	Illumina	22	H	13	19	8	plasmid	['Streptomyces xanthophaeus']
NBC_01137	CP108628_linear_right	Illumina	22	H	13	19	8	plasmid	['Streptomyces xanthophaeus']
NBC_01137	CP108628_linear_left	ONT	0	H	13	19	8	plasmid	['Streptomyces xanthophaeus']
NBC_01137	CP108628_linear_right	ONT	16	H	13	19	8	plasmid	['Streptomyces xanthophaeus']
NBC_01137	CP108630_linear_left	Illumina	15	H	577	3	2	plasmid	['Streptomyces xanthophaeus']
NBC_01137	CP108630_linear_right	Illumina	12	H	577	3	2	plasmid	['Streptomyces xanthophaeus']
NBC_01137	CP108630_linear_left	ONT	3	H	577	3	2	plasmid	['Streptomyces xanthophaeus']
NBC_01137	CP108630_linear_right	ONT	222	H	577	3	2	plasmid	['Streptomyces xanthophaeus']
NBC_01139	CP108625_linear_left	Illumina	0	S	581	2	1	chromosome	['Streptomyces rubiginosohelvolus']
NBC_01139	CP108625_linear_right	Illumina	0	H	581	2	1	chromosome	['Streptomyces rubiginosohelvolus']
NBC_01139	CP108625_linear_left	ONT	0	S	581	2	1	chromosome	['Streptomyces rubiginosohelvolus']
NBC_01139	CP108625_linear_right	ONT	0	H	581	2	1	chromosome	['Streptomyces rubiginosohelvolus']
NBC_01147	CP108621_linear_left	Illumina	22	H	105	13	7	chromosome	['Streptomyces xanthophaeus']
NBC_01147	CP108621_linear_right	Illumina	22	H	105	13	7	chromosome	['Streptomyces xanthophaeus']
NBC_01147	CP108621_linear_left	ONT	3	H	105	13	7	chromosome	['Streptomyces xanthophaeus']
NBC_01147	CP108621_linear_right	ONT	3	H	105	13	7	chromosome	['Streptomyces xanthophaeus']
NBC_01147	CP108623_linear_left	Illumina	19	S	577	3	2	plasmid	['Streptomyces xanthophaeus']
NBC_01147	CP108623_linear_right	Illumina	0	S	578	1	1	plasmid	['Streptomyces xanthophaeus']
NBC_01147	CP108623_linear_left	ONT	2	S	577	3	2	plasmid	['Streptomyces xanthophaeus']
NBC_01147	CP108623_linear_right	ONT	0	S	578	1	1	plasmid	['Streptomyces xanthophaeus']
NBC_01157	CP108616_linear_left	Illumina	13	H	89	34	16	chromosome	['Streptomyces avidinii']
NBC_01157	CP108616_linear_right	Illumina	13	H	89	34	16	chromosome	['Streptomyces avidinii']
NBC_01157	CP108616_linear_left	ONT	6	H	89	34	16	chromosome	['Streptomyces avidinii']
NBC_01157	CP108616_linear_right	ONT	6	H	89	34	16	chromosome	['Streptomyces avidinii']
NBC_01157	CP108617_linear_left	Illumina	14	H	89	34	16	plasmid	['Streptomyces avidinii']
NBC_01157	CP108617_linear_right	Illumina	15	H	89	34	16	plasmid	['Streptomyces avidinii']
NBC_01157	CP108617_linear_left	ONT	5	H	89	34	16	plasmid	['Streptomyces avidinii']
NBC_01157	CP108617_linear_right	ONT	4	H	89	34	16	plasmid	['Streptomyces avidinii']
NBC_01157	CP108618_linear_left	Illumina	13	H	13	19	8	plasmid	['Streptomyces avidinii']
NBC_01157	CP108618_linear_right	Illumina	12	H	13	19	8	plasmid	['Streptomyces avidinii']
NBC_01157	CP108618_linear_left	ONT	0	H	13	19	8	plasmid	['Streptomyces avidinii']
NBC_01157	CP108618_linear_right	ONT	0	H	13	19	8	plasmid	['Streptomyces avidinii']
NBC_01157	CP108619_linear_left	Illumina	13	H	539	13	3	plasmid	['Streptomyces avidinii']
NBC_01157	CP108619_linear_right	Illumina	12	H	539	13	3	plasmid	['Streptomyces avidinii']
NBC_01157	CP108619_linear_left	ONT	0	H	539	13	3	plasmid	['Streptomyces avidinii']
NBC_01157	CP108619_linear_right	ONT	4	H	539	13	3	plasmid	['Streptomyces avidinii']
NBC_01157	CP108620_linear_left	Illumina	3	H	106	28	14	plasmid	['Streptomyces avidinii']
NBC_01157	CP108620_linear_right	Illumina	0	H	106	28	14	plasmid	['Streptomyces avidinii']
NBC_01157	CP108620_linear_left	ONT	234	H	106	28	14	plasmid	['Streptomyces avidinii']
NBC_01157	CP108620_linear_right	ONT	2	H	106	28	14	plasmid	['Streptomyces avidinii']
NBC_01166	CP108613_linear_left	Illumina	111	S	572	2	1	chromosome	['Streptomyces sp. NBC_01166']
NBC_01166	CP108613_linear_right	Illumina	111	H	572	2	1	chromosome	['Streptomyces sp. NBC_01166']
NBC_01166	CP108613_linear_left	ONT	11	S	572	2	1	chromosome	['Streptomyces sp. NBC_01166']
NBC_01166	CP108613_linear_right	ONT	7	H	572	2	1	chromosome	['Streptomyces sp. NBC_01166']
NBC_01166	CP108614_linear_left	Illumina	12	H	4	93	35	plasmid	['Streptomyces sp. NBC_01166']
NBC_01166	CP108614_linear_right	Illumina	12	H	4	93	35	plasmid	['Streptomyces sp. NBC_01166']
NBC_01166	CP108614_linear_left	ONT	13	H	4	93	35	plasmid	['Streptomyces sp. NBC_01166']
NBC_01166	CP108614_linear_right	ONT	13	H	4	93	35	plasmid	['Streptomyces sp. NBC_01166']
NBC_01167	CP108612_linear_left	Illumina	0	S	571	2	2	chromosome	['Streptomyces sp. NBC_01167']
NBC_01167	CP108612_linear_right	Illumina	12	H	2	327	116	chromosome	['Streptomyces sp. NBC_01167']
NBC_01167	CP108612_linear_left	ONT	21233	S	571	2	2	chromosome	['Streptomyces sp. NBC_01167']
NBC_01167	CP108612_linear_right	ONT	6	H	2	327	116	chromosome	['Streptomyces sp. NBC_01167']
NBC_01168	CP108611_linear_left	Illumina	11	H	139	33	19	chromosome	['Streptomyces microflavus']
NBC_01168	CP108611_linear_right	Illumina	11	H	139	33	19	chromosome	['Streptomyces microflavus']
NBC_01168	CP108611_linear_left	ONT	3	H	139	33	19	chromosome	['Streptomyces microflavus']
NBC_01168	CP108611_linear_right	ONT	3	H	139	33	19	chromosome	['Streptomyces microflavus']
NBC_01170	CP108610_linear_left	Illumina	12	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01170	CP108610_linear_right	Illumina	14	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01170	CP108610_linear_left	ONT	0	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01170	CP108610_linear_right	ONT	14	H	407	71	21	chromosome	['Streptomyces albidoflavus']
NBC_01171	CP108609_linear_left	Illumina	11	S	570	2	1	chromosome	['Streptomyces sp. NBC_01171']
NBC_01171	CP108609_linear_right	Illumina	11	H	570	2	1	chromosome	['Streptomyces sp. NBC_01171']
NBC_01171	CP108609_linear_left	ONT	3	S	570	2	1	chromosome	['Streptomyces sp. NBC_01171']
NBC_01171	CP108609_linear_right	ONT	3	H	570	2	1	chromosome	['Streptomyces sp. NBC_01171']
NBC_01174	CP108605_linear_left	Illumina	11	H	139	33	19	chromosome	['Streptomyces sp. NBC_01174']
NBC_01174	CP108605_linear_right	Illumina	11	H	139	33	19	chromosome	['Streptomyces sp. NBC_01174']
NBC_01174	CP108605_linear_left	ONT	25	H	139	33	19	chromosome	['Streptomyces sp. NBC_01174']
NBC_01174	CP108605_linear_right	ONT	25	H	139	33	19	chromosome	['Streptomyces sp. NBC_01174']
NBC_01174	CP108606_linear_left	Illumina	0	H	4	93	35	plasmid	['Streptomyces sp. NBC_01174']
NBC_01174	CP108606_linear_right	Illumina	0	H	4	93	35	plasmid	['Streptomyces sp. NBC_01174']
NBC_01174	CP108606_linear_left	ONT	0	H	4	93	35	plasmid	['Streptomyces sp. NBC_01174']
NBC_01174	CP108606_linear_right	ONT	0	H	4	93	35	plasmid	['Streptomyces sp. NBC_01174']
NBC_01174	CP108608_linear_left	Illumina	0	H	4	93	35	plasmid	['Streptomyces sp. NBC_01174']
NBC_01174	CP108608_linear_right	Illumina	0	H	4	93	35	plasmid	['Streptomyces sp. NBC_01174']
NBC_01174	CP108608_linear_left	ONT	2	H	4	93	35	plasmid	['Streptomyces sp. NBC_01174']
NBC_01174	CP108608_linear_right	ONT	2	H	4	93	35	plasmid	['Streptomyces sp. NBC_01174']
NBC_01175	CP108602_linear_left	Illumina	12	H	139	33	19	chromosome	['Streptomyces sp. NBC_01175']
NBC_01175	CP108602_linear_right	Illumina	12	H	139	33	19	chromosome	['Streptomyces sp. NBC_01175']
NBC_01175	CP108602_linear_left	ONT	11	H	139	33	19	chromosome	['Streptomyces sp. NBC_01175']
NBC_01175	CP108602_linear_right	ONT	27	H	139	33	19	chromosome	['Streptomyces sp. NBC_01175']
NBC_01176	CP108600_linear_left	Illumina	13	H	100	46	22	chromosome	['Streptomyces sp. NBC_01176']
NBC_01176	CP108600_linear_right	Illumina	13	H	100	46	22	chromosome	['Streptomyces sp. NBC_01176']
NBC_01176	CP108600_linear_left	ONT	12	H	100	46	22	chromosome	['Streptomyces sp. NBC_01176']
NBC_01176	CP108600_linear_right	ONT	12	H	100	46	22	chromosome	['Streptomyces sp. NBC_01176']
NBC_01176	CP108601_linear_left	Illumina	12	H	37	127	46	plasmid	['Streptomyces sp. NBC_01176']
NBC_01176	CP108601_linear_right	Illumina	26	H	37	127	46	plasmid	['Streptomyces sp. NBC_01176']
NBC_01176	CP108601_linear_left	ONT	144	H	37	127	46	plasmid	['Streptomyces sp. NBC_01176']
NBC_01176	CP108601_linear_right	ONT	128	H	37	127	46	plasmid	['Streptomyces sp. NBC_01176']
NBC_01177	CP108595_linear_left	Illumina	119	S	554	1	1	chromosome	['Streptomyces sp. NBC_01177']
NBC_01177	CP108595_linear_right	Illumina	120	S	555	1	1	chromosome	['Streptomyces sp. NBC_01177']
NBC_01177	CP108595_linear_left	ONT	7358	S	554	1	1	chromosome	['Streptomyces sp. NBC_01177']
NBC_01177	CP108595_linear_right	ONT	6629	S	555	1	1	chromosome	['Streptomyces sp. NBC_01177']
NBC_01177	CP108598_linear_left	Illumina	119	S	560	1	1	extrachromosomal	['Streptomyces sp. NBC_01177']
NBC_01177	CP108598_linear_right	Illumina	144	S	561	1	1	extrachromosomal	['Streptomyces sp. NBC_01177']
NBC_01177	CP108598_linear_left	ONT	7520	S	560	1	1	extrachromosomal	['Streptomyces sp. NBC_01177']
NBC_01177	CP108598_linear_right	ONT	5802	S	561	1	1	extrachromosomal	['Streptomyces sp. NBC_01177']
NBC_01177	CP108599_linear_left	Illumina	119	S	562	1	1	extrachromosomal	['Streptomyces sp. NBC_01177']
NBC_01177	CP108599_linear_right	Illumina	120	S	563	1	1	extrachromosomal	['Streptomyces sp. NBC_01177']
NBC_01177	CP108599_linear_left	ONT	6848	S	562	1	1	extrachromosomal	['Streptomyces sp. NBC_01177']
NBC_01177	CP108599_linear_right	ONT	0	S	563	1	1	extrachromosomal	['Streptomyces sp. NBC_01177']
NBC_01178	CP108592_linear_left	Illumina	13	H	360	5	2	chromosome	['Streptomyces sp. NBC_01178']
NBC_01178	CP108592_linear_right	Illumina	13	H	161	76	30	chromosome	['Streptomyces sp. NBC_01178']
NBC_01178	CP108592_linear_left	ONT	1	H	360	5	2	chromosome	['Streptomyces sp. NBC_01178']
NBC_01178	CP108592_linear_right	ONT	1	H	161	76	30	chromosome	['Streptomyces sp. NBC_01178']
NBC_01178	CP108593_linear_left	Illumina	0	S	553	1	1	plasmid	['Streptomyces sp. NBC_01178']
NBC_01178	CP108593_linear_right	Illumina	13	H	360	5	2	plasmid	['Streptomyces sp. NBC_01178']
NBC_01178	CP108593_linear_left	ONT	0	S	553	1	1	plasmid	['Streptomyces sp. NBC_01178']
NBC_01178	CP108593_linear_right	ONT	14	H	360	5	2	plasmid	['Streptomyces sp. NBC_01178']
NBC_01178	CP108594_linear_left	Illumina	11	H	37	127	46	plasmid	['Streptomyces sp. NBC_01178']
NBC_01178	CP108594_linear_left	ONT	25	H	37	127	46	plasmid	['Streptomyces sp. NBC_01178']
NBC_01180	CP108591_linear_left	Illumina	14	H	18	86	40	chromosome	['Streptomyces sp. NBC_01180']
NBC_01180	CP108591_linear_right	Illumina	113	S	552	1	1	chromosome	['Streptomyces sp. NBC_01180']
NBC_01180	CP108591_linear_left	ONT	13	H	18	86	40	chromosome	['Streptomyces sp. NBC_01180']
NBC_01180	CP108591_linear_right	ONT	6448	S	552	1	1	chromosome	['Streptomyces sp. NBC_01180']
NBC_01183	CP108589_linear_left	Illumina	7	S	549	2	1	chromosome	['Streptomyces phaeochromogenes']
NBC_01183	CP108589_linear_right	Illumina	7	H	549	2	1	chromosome	['Streptomyces phaeochromogenes']
NBC_01183	CP108589_linear_left	ONT	8	S	549	2	1	chromosome	['Streptomyces phaeochromogenes']
NBC_01183	CP108589_linear_right	ONT	3	H	549	2	1	chromosome	['Streptomyces phaeochromogenes']
NBC_01184	CP108588_linear_left	Illumina	12	H	2	327	116	chromosome	['Streptomyces microflavus']
NBC_01184	CP108588_linear_right	Illumina	12	H	2	327	116	chromosome	['Streptomyces microflavus']
NBC_01184	CP108588_linear_left	ONT	49	H	2	327	116	chromosome	['Streptomyces microflavus']
NBC_01184	CP108588_linear_right	ONT	25	H	2	327	116	chromosome	['Streptomyces microflavus']
NBC_01185	CP108587_linear_left	Illumina	13	H	3	17	9	chromosome	['Streptomyces sp. NBC_01185']
NBC_01185	CP108587_linear_right	Illumina	13	H	2	327	116	chromosome	['Streptomyces sp. NBC_01185']
NBC_01185	CP108587_linear_left	ONT	4	H	3	17	9	chromosome	['Streptomyces sp. NBC_01185']
NBC_01185	CP108587_linear_right	ONT	4	H	2	327	116	chromosome	['Streptomyces sp. NBC_01185']
NBC_01186	CP108585_linear_left	Illumina	0	H	546	9	4	chromosome	['Streptomyces sp. NBC_01186']
NBC_01186	CP108585_linear_right	Illumina	0	H	546	9	4	chromosome	['Streptomyces sp. NBC_01186']
NBC_01186	CP108585_linear_left	ONT	2	H	546	9	4	chromosome	['Streptomyces sp. NBC_01186']
NBC_01186	CP108585_linear_right	ONT	23	H	546	9	4	chromosome	['Streptomyces sp. NBC_01186']
NBC_01186	CP108586_linear_left	Illumina	14	H	547	6	3	plasmid	['Streptomyces sp. NBC_01186']
NBC_01186	CP108586_linear_right	Illumina	13	H	547	6	3	plasmid	['Streptomyces sp. NBC_01186']
NBC_01186	CP108586_linear_left	ONT	0	H	547	6	3	plasmid	['Streptomyces sp. NBC_01186']
NBC_01186	CP108586_linear_right	ONT	3	H	547	6	3	plasmid	['Streptomyces sp. NBC_01186']
NBC_01187	CP108582_linear_left	Illumina	0	S	546	9	4	chromosome	['Streptomyces sp. NBC_01187']
NBC_01187	CP108582_linear_right	Illumina	13	H	546	9	4	chromosome	['Streptomyces sp. NBC_01187']
NBC_01187	CP108582_linear_left	ONT	23	S	546	9	4	chromosome	['Streptomyces sp. NBC_01187']
NBC_01187	CP108582_linear_right	ONT	23	H	546	9	4	chromosome	['Streptomyces sp. NBC_01187']
NBC_01187	CP108583_linear_left	Illumina	12	H	436	5	3	plasmid	['Streptomyces sp. NBC_01187']
NBC_01187	CP108583_linear_right	Illumina	12	H	67	10	8	plasmid	['Streptomyces sp. NBC_01187']
NBC_01187	CP108583_linear_left	ONT	3	H	436	5	3	plasmid	['Streptomyces sp. NBC_01187']
NBC_01187	CP108583_linear_right	ONT	2	H	67	10	8	plasmid	['Streptomyces sp. NBC_01187']
NBC_01190	CP108580_linear_left	Illumina	116	S	544	1	1	chromosome	['Streptomyces sp. NBC_01190']
NBC_01190	CP108580_linear_right	Illumina	15	S	545	1	1	chromosome	['Streptomyces sp. NBC_01190']
NBC_01190	CP108580_linear_left	ONT	401	S	544	1	1	chromosome	['Streptomyces sp. NBC_01190']
NBC_01190	CP108580_linear_right	ONT	2062	S	545	1	1	chromosome	['Streptomyces sp. NBC_01190']
NBC_01191	CP108577_linear_left	Illumina	13	H	90	54	24	chromosome	['Streptomyces goshikiensis']
NBC_01191	CP108577_linear_right	Illumina	13	H	90	54	24	chromosome	['Streptomyces goshikiensis']
NBC_01191	CP108577_linear_left	ONT	10963	H	90	54	24	chromosome	['Streptomyces goshikiensis']
NBC_01191	CP108577_linear_right	ONT	10963	H	90	54	24	chromosome	['Streptomyces goshikiensis']
NBC_01191	CP108578_linear_left	Illumina	111	S	542	2	1	plasmid	['Streptomyces goshikiensis']
NBC_01191	CP108578_linear_right	Illumina	15	H	90	54	24	plasmid	['Streptomyces goshikiensis']
NBC_01191	CP108578_linear_left	ONT	0	S	542	2	1	plasmid	['Streptomyces goshikiensis']
NBC_01191	CP108578_linear_right	ONT	10957	H	90	54	24	plasmid	['Streptomyces goshikiensis']
NBC_01191	CP108579_linear_left	Illumina	68	S	543	1	1	plasmid	['Streptomyces goshikiensis']
NBC_01191	CP108579_linear_right	Illumina	113	H	542	2	1	plasmid	['Streptomyces goshikiensis']
NBC_01191	CP108579_linear_left	ONT	0	S	543	1	1	plasmid	['Streptomyces goshikiensis']
NBC_01191	CP108579_linear_right	ONT	2	H	542	2	1	plasmid	['Streptomyces goshikiensis']
NBC_01194	CP108575_linear_left	Illumina	12	H	139	33	19	chromosome	['Streptomyces microflavus']
NBC_01194	CP108575_linear_right	Illumina	12	H	139	33	19	chromosome	['Streptomyces microflavus']
NBC_01194	CP108575_linear_left	ONT	5	H	139	33	19	chromosome	['Streptomyces microflavus']
NBC_01194	CP108575_linear_right	ONT	5	H	139	33	19	chromosome	['Streptomyces microflavus']
