strain.x	replicon	clust_type.x	clust_num	cluster_size	ind_clust_size.x	ONT_ext	strain.y	clust_type.y	ind_clust_size.y	Ill_ext	rep_type
NBC_01281	CP108437_linear_right	S	445	1	1	0	NBC_01281	S	1	-0	plasmid
NBC_01283	CP108430_linear_left	H	161	76	30	0	NBC_01283	H	30	-15	chromosome
NBC_01283	CP108430_linear_right	S	436	5	3	0	NBC_01283	S	3	-15	chromosome
NBC_01283	CP108431_linear_left	S	437	1	1	0	NBC_01283	S	1	-38	extrachromosomal
NBC_01283	CP108431_linear_right	S	438	1	1	0	NBC_01283	S	1	-74	extrachromosomal
NBC_01283	CP108432_linear_left	S	439	1	1	0	NBC_01283	S	1	-110	extrachromosomal
NBC_01283	CP108432_linear_right	S	440	1	1	0	NBC_01283	S	1	-117	extrachromosomal
NBC_01283	CP108433_linear_left	S	441	1	1	0	NBC_01283	S	1	-114	extrachromosomal
NBC_01283	CP108433_linear_right	S	442	1	1	0	NBC_01283	S	1	-106	extrachromosomal
NBC_01283	CP108434_linear_left	S	443	1	1	0	NBC_01283	S	1	-108	extrachromosomal
NBC_01283	CP108434_linear_right	S	444	1	1	0	NBC_01283	S	1	-111	extrachromosomal
NBC_01288	CP108427_linear_left	H	90	54	24	87	NBC_01288	H	24	-12	chromosome
NBC_01288	CP108427_linear_right	H	2	327	116	99	NBC_01288	H	116	-12	chromosome
NBC_01295	CP108422_linear_left	H	4	93	35	3801	NBC_01295	H	35	-17	chromosome
NBC_01295	CP108422_linear_right	H	4	93	35	3785	NBC_01295	H	35	-17	chromosome
NBC_01296	CP130720_linear_left	H	209	27	13	1	NBC_01296	H	13	-16	chromosome
NBC_01296	CP130720_linear_right	H	209	27	13	1	NBC_01296	H	13	-16	chromosome
NBC_01296	CP130721_linear_left	H	209	27	13	0	NBC_01296	H	13	-0	plasmid
NBC_01296	CP130721_linear_right	H	209	27	13	1	NBC_01296	H	13	-16	plasmid
NBC_01297	CP108419_linear_left	H	2	327	116	8	NBC_01297	H	116	-11	chromosome
NBC_01297	CP108419_linear_right	H	2	327	116	8	NBC_01297	H	116	-11	chromosome
NBC_01298	CP108414_linear_left	H	31	18	12	0	NBC_01298	H	12	-0	chromosome
NBC_01298	CP108414_linear_right	S	430	2	1	1	NBC_01298	S	1	-62	chromosome
NBC_01298	CP108416_linear_left	H	235	8	5	2	NBC_01298	H	5	-18	plasmid
NBC_01298	CP108416_linear_right	H	32	26	13	0	NBC_01298	H	13	-18	plasmid
NBC_01298	CP108417_linear_left	H	0	42	14	1267	NBC_01298	H	14	-12	plasmid
NBC_01298	CP108417_linear_right	S	433	1	1	0	NBC_01298	S	1	-100	plasmid
NBC_01299	CP108413_linear_left	H	37	127	46	3	NBC_01299	H	46	-11	chromosome
NBC_01299	CP108413_linear_right	H	37	127	46	3	NBC_01299	H	46	-11	chromosome
NBC_01304	CP109055_linear_left	S	765	4	1	7	NBC_01304	S	1	-22	chromosome
NBC_01304	CP109055_linear_right	H	765	4	1	7	NBC_01304	H	1	-22	chromosome
NBC_01304	CP109056_linear_left	S	766	4	2	0	NBC_01304	S	2	-13	plasmid
NBC_01304	CP109056_linear_right	H	766	4	2	0	NBC_01304	H	2	-13	plasmid
NBC_01304	CP109057_linear_left	S	767	2	1	0	NBC_01304	S	1	-12	plasmid
NBC_01304	CP109057_linear_right	H	767	2	1	782	NBC_01304	H	1	-12	plasmid
NBC_01310	CP108396_linear_right	S	417	1	1	11	NBC_01310	S	1	-0	chromosome
NBC_01310	CP108399_linear_left	S	422	2	1	312	NBC_01310	S	1	-11	plasmid
NBC_01310	CP108399_linear_right	H	422	2	1	2	NBC_01310	H	1	-11	plasmid
NBC_01317	CP108393_linear_left	H	0	42	14	2	NBC_01317	H	14	-13	chromosome
NBC_01317	CP108393_linear_right	H	0	42	14	2	NBC_01317	H	14	-13	chromosome
NBC_01318	CP108392_linear_left	S	416	6	3	2	NBC_01318	S	3	-12	chromosome
NBC_01318	CP108392_linear_right	H	416	6	3	2	NBC_01318	H	3	-12	chromosome
NBC_01320	CP108390_linear_left	H	25	50	26	1	NBC_01320	H	26	-18	chromosome
NBC_01320	CP108390_linear_right	H	25	50	26	4	NBC_01320	H	26	-14	chromosome
NBC_01320	CP108391_linear_left	S	415	1	1	0	NBC_01320	S	1	-100	plasmid
NBC_01320	CP108391_linear_right	H	25	50	26	0	NBC_01320	H	26	-16	plasmid
NBC_01321	CP108388_linear_left	S	412	1	1	5368	NBC_01321	S	1	-119	chromosome
NBC_01321	CP108388_linear_right	H	139	33	19	0	NBC_01321	H	19	-13	chromosome
NBC_01324	CP108385_linear_left	S	408	1	1	0	NBC_01324	S	1	-104	chromosome
NBC_01324	CP108385_linear_right	S	409	1	1	0	NBC_01324	S	1	-116	chromosome
NBC_01324	CP108386_linear_left	H	2	327	116	0	NBC_01324	H	116	-13	plasmid
NBC_01324	CP108386_linear_right	H	97	47	16	0	NBC_01324	H	16	-12	plasmid
NBC_01324	CP108387_linear_left	S	410	1	1	0	NBC_01324	S	1	-119	plasmid
NBC_01324	CP108387_linear_right	S	411	1	1	0	NBC_01324	S	1	-113	plasmid
NBC_01325	CP109051_linear_left	H	192	4	3	0	NBC_01325	H	3	-11	chromosome
NBC_01325	CP109051_linear_right	S	760	1	1	8357	NBC_01325	S	1	-96	chromosome
NBC_01325	CP109052_linear_left	H	37	127	46	7	NBC_01325	H	46	-11	plasmid
NBC_01325	CP109052_linear_right	H	539	13	3	1	NBC_01325	H	3	-12	plasmid
NBC_01328	CP108382_linear_left	H	12	26	12	2	NBC_01328	H	12	-13	chromosome
NBC_01328	CP108382_linear_right	H	12	26	12	9	NBC_01328	H	12	-14	chromosome
NBC_01331	CP108379_linear_left	S	407	71	21	2	NBC_01331	S	21	-14	chromosome
NBC_01331	CP108379_linear_right	H	407	71	21	17	NBC_01331	H	21	-14	chromosome
NBC_01331	CP108380_linear_left	H	407	71	21	11	NBC_01331	H	21	-13	plasmid
NBC_01331	CP108380_linear_right	H	407	71	21	4	NBC_01331	H	21	-12	plasmid
NBC_01332	CP108378_linear_left	S	406	2	1	0	NBC_01332	S	1	-0	chromosome
NBC_01332	CP108378_linear_right	H	406	2	1	0	NBC_01332	H	1	-0	chromosome
NBC_01333	CP108376_linear_left	H	18	86	40	16	NBC_01333	H	40	-14	chromosome
NBC_01333	CP108376_linear_right	H	18	86	40	16	NBC_01333	H	40	-13	chromosome
NBC_01334	CP130718_linear_left	H	758	7	3	4	NBC_01334	H	3	-12	chromosome
NBC_01334	CP130718_linear_right	H	758	7	3	4	NBC_01334	H	3	-12	chromosome
NBC_01334	CP130719_linear_left	H	758	7	3	0	NBC_01334	H	3	-13	plasmid
NBC_01334	CP130719_linear_right	H	758	7	3	2	NBC_01334	H	3	-14	plasmid
NBC_01335	CP108370_linear_left	S	398	1	1	802	NBC_01335	S	1	-119	chromosome
NBC_01335	CP108370_linear_right	H	124	39	6	5583	NBC_01335	H	6	-15	chromosome
NBC_01335	CP108371_linear_left	S	399	8	5	0	NBC_01335	S	5	-0	plasmid
NBC_01335	CP108371_linear_right	H	124	39	6	0	NBC_01335	H	6	-11	plasmid
NBC_01335	CP108373_linear_left	S	402	1	1	33	NBC_01335	S	1	-13	plasmid
NBC_01335	CP108373_linear_right	S	403	1	1	662	NBC_01335	S	1	-13	plasmid
NBC_01336	CP108369_linear_left	S	397	2	1	0	NBC_01336	S	1	-0	chromosome
NBC_01336	CP108369_linear_right	H	397	2	1	0	NBC_01336	H	1	-0	chromosome
NBC_01337	CP108368_linear_left	S	396	7	2	2066	NBC_01337	S	2	-14	chromosome
NBC_01337	CP108368_linear_right	H	396	7	2	2060	NBC_01337	H	2	-14	chromosome
NBC_01338	CP108367_linear_left	H	139	33	19	1	NBC_01338	H	19	-11	chromosome
NBC_01338	CP108367_linear_right	H	139	33	19	1	NBC_01338	H	19	-11	chromosome
NBC_01340	CP108365_linear_left	H	215	17	9	2	NBC_01340	H	9	-11	chromosome
NBC_01340	CP108365_linear_right	H	215	17	9	2	NBC_01340	H	9	-11	chromosome
NBC_01340	CP108366_linear_right	H	215	17	9	1	NBC_01340	H	9	-12	plasmid
NBC_01341	CP108364_linear_left	H	84	17	10	1276	NBC_01341	H	10	-19	chromosome
NBC_01341	CP108364_linear_right	H	84	17	10	1268	NBC_01341	H	10	-25	chromosome
NBC_01343	CP108362_linear_left	H	32	26	13	65	NBC_01343	H	13	-12	chromosome
NBC_01343	CP108362_linear_right	H	32	26	13	16	NBC_01343	H	13	-12	chromosome
NBC_01343	CP108363_linear_left	S	395	2	1	10	NBC_01343	S	1	-0	plasmid
NBC_01343	CP108363_linear_right	H	395	2	1	61	NBC_01343	H	1	-12	plasmid
NBC_01344	CP108361_linear_left	H	4	93	35	11	NBC_01344	H	35	-16	chromosome
NBC_01344	CP108361_linear_right	H	4	93	35	9	NBC_01344	H	35	-16	chromosome
NBC_01346	CP108360_linear_left	S	394	7	3	11	NBC_01346	S	3	-11	chromosome
NBC_01346	CP108360_linear_right	H	394	7	3	2	NBC_01346	H	3	-11	chromosome
NBC_01347	CP108359_linear_left	H	4	93	35	0	NBC_01347	H	35	-9	chromosome
NBC_01347	CP108359_linear_right	H	4	93	35	0	NBC_01347	H	35	-0	chromosome
NBC_01351	CP108356_linear_left	H	209	27	13	7	NBC_01351	H	13	-14	chromosome
NBC_01351	CP108356_linear_right	H	209	27	13	7	NBC_01351	H	13	-14	chromosome
NBC_01351	CP108357_linear_left	H	209	27	13	5	NBC_01351	H	13	-13	plasmid
NBC_01351	CP108357_linear_right	H	209	27	13	5	NBC_01351	H	13	-13	plasmid
NBC_01351	CP108358_linear_left	S	392	5	3	4	NBC_01351	S	3	-0	plasmid
NBC_01351	CP108358_linear_right	S	393	2	2	0	NBC_01351	S	2	-0	plasmid
NBC_01352	CP108354_linear_left	H	9	77	30	1958	NBC_01352	H	30	-12	chromosome
NBC_01352	CP108354_linear_right	H	9	77	30	1959	NBC_01352	H	30	-12	chromosome
NBC_01353	CP108352_linear_right	H	66	23	10	4	NBC_01353	H	10	-0	chromosome
NBC_01355	CP108351_linear_left	S	387	1	1	968	NBC_01355	S	1	-150	chromosome
NBC_01355	CP108351_linear_right	H	4	93	35	701	NBC_01355	H	35	-7	chromosome
NBC_01356	CP108350_linear_left	S	386	2	1	0	NBC_01356	S	1	-0	chromosome
NBC_01356	CP108350_linear_right	H	386	2	1	0	NBC_01356	H	1	-0	chromosome
NBC_01358	CP108349_linear_left	H	66	23	10	3887	NBC_01358	H	10	-0	chromosome
NBC_01358	CP108349_linear_right	S	385	1	1	2514	NBC_01358	S	1	-100	chromosome
NBC_01359	CP108347_linear_left	H	249	8	3	3	NBC_01359	H	3	-12	chromosome
NBC_01359	CP108347_linear_right	H	2	327	116	3	NBC_01359	H	116	-12	chromosome
NBC_01359	CP108348_linear_left	H	249	8	3	0	NBC_01359	H	3	-11	plasmid
NBC_01359	CP108348_linear_right	H	2	327	116	1	NBC_01359	H	116	-11	plasmid
NBC_01360	CP108346_linear_left	H	243	5	2	0	NBC_01360	H	2	-13	chromosome
NBC_01360	CP108346_linear_right	H	243	5	2	0	NBC_01360	H	2	-13	chromosome
NBC_01361	CP109589_linear_left	H	342	15	6	13	NBC_01361	H	6	-3	chromosome
NBC_01361	CP109589_linear_right	H	342	15	6	0	NBC_01361	H	6	-4	chromosome
NBC_01361	CP109590_linear_left	H	342	15	6	13	NBC_01361	H	6	-3	plasmid
NBC_01361	CP109590_linear_right	H	342	15	6	1	NBC_01361	H	6	-4	plasmid
NBC_01361	CP109591_linear_left	S	1043	2	1	9	NBC_01361	S	1	-14	plasmid
NBC_01361	CP109591_linear_right	H	1043	2	1	9	NBC_01361	H	1	-13	plasmid
NBC_01362	CP109586_linear_left	H	224	36	12	81	NBC_01362	H	12	-12	chromosome
NBC_01362	CP109586_linear_right	H	224	36	12	83	NBC_01362	H	12	-12	chromosome
NBC_01362	CP109587_linear_left	H	224	36	12	80	NBC_01362	H	12	-12	plasmid
NBC_01362	CP109587_linear_right	H	224	36	12	77	NBC_01362	H	12	-12	plasmid
NBC_01362	CP109588_linear_left	H	253	17	8	2948	NBC_01362	H	8	-13	plasmid
NBC_01362	CP109588_linear_right	H	224	36	12	2921	NBC_01362	H	12	-14	plasmid
NBC_01365	CP109583_linear_left	H	90	54	24	49	NBC_01365	H	24	-11	chromosome
NBC_01365	CP109583_linear_right	H	90	54	24	3	NBC_01365	H	24	-11	chromosome
NBC_01365	CP109584_linear_left	S	1040	1	1	23	NBC_01365	S	1	-0	plasmid
NBC_01365	CP109584_linear_right	H	37	127	46	3	NBC_01365	H	46	-11	plasmid
NBC_01366	CP109581_linear_left	H	49	34	14	1	NBC_01366	H	14	-13	chromosome
NBC_01366	CP109581_linear_right	H	49	34	14	1	NBC_01366	H	14	-13	chromosome
NBC_01366	CP109582_linear_left	S	1038	1	1	0	NBC_01366	S	1	-72	extrachromosomal
NBC_01366	CP109582_linear_right	S	1039	1	1	0	NBC_01366	S	1	-46	extrachromosomal
NBC_01367	CP109580_linear_left	H	106	28	14	0	NBC_01367	H	14	-4	chromosome
NBC_01367	CP109580_linear_right	H	106	28	14	0	NBC_01367	H	14	-4	chromosome
NBC_01369	CP109575_linear_left	H	342	15	6	0	NBC_01369	H	6	-0	chromosome
NBC_01369	CP109575_linear_right	H	161	76	30	0	NBC_01369	H	30	-0	chromosome
NBC_01369	CP109576_linear_left	H	729	14	5	20	NBC_01369	H	5	-12	plasmid
NBC_01369	CP109576_linear_right	H	729	14	5	5	NBC_01369	H	5	-13	plasmid
NBC_01369	CP109577_linear_left	H	342	15	6	0	NBC_01369	H	6	-0	plasmid
NBC_01369	CP109577_linear_right	H	224	36	12	0	NBC_01369	H	12	-0	plasmid
NBC_01369	CP109578_linear_left	S	1035	1	1	85903	NBC_01369	S	1	-116	plasmid
NBC_01369	CP109578_linear_right	S	1036	1	1	85626	NBC_01369	S	1	-118	plasmid
NBC_01370	CP109574_linear_left	H	2	327	116	4	NBC_01370	H	116	-11	chromosome
NBC_01370	CP109574_linear_right	H	2	327	116	2	NBC_01370	H	116	-12	chromosome
NBC_01372	CP109571_linear_left	H	3	17	9	256	NBC_01372	H	9	-12	chromosome
NBC_01372	CP109571_linear_right	H	3	17	9	253	NBC_01372	H	9	-12	chromosome
NBC_01372	CP109572_linear_left	H	139	33	19	0	NBC_01372	H	19	-13	plasmid
NBC_01372	CP109572_linear_right	S	1033	1	1	0	NBC_01372	S	1	-146	plasmid
NBC_01372	CP109573_linear_left	S	1034	1	1	12314	NBC_01372	S	1	-119	plasmid
NBC_01372	CP109573_linear_right	H	2	327	116	3	NBC_01372	H	116	-14	plasmid
NBC_01374	CP109570_linear_left	H	407	71	21	9	NBC_01374	H	21	-14	chromosome
NBC_01374	CP109570_linear_right	H	407	71	21	5	NBC_01374	H	21	-14	chromosome
NBC_01378	CP109565_linear_left	H	100	46	22	0	NBC_01378	H	22	-12	chromosome
NBC_01378	CP109565_linear_right	H	100	46	22	0	NBC_01378	H	22	-12	chromosome
NBC_01383	CP109561_linear_left	H	90	54	24	1067	NBC_01383	H	24	-16	chromosome
NBC_01383	CP109561_linear_right	H	90	54	24	1056	NBC_01383	H	24	-12	chromosome
NBC_01383	CP109562_linear_left	H	90	54	24	0	NBC_01383	H	24	-14	plasmid
NBC_01383	CP109562_linear_right	H	90	54	24	578	NBC_01383	H	24	-12	plasmid
NBC_01384	CP109559_linear_left	H	215	17	9	1	NBC_01384	H	9	-14	chromosome
NBC_01384	CP109559_linear_right	H	215	17	9	0	NBC_01384	H	9	-11	chromosome
NBC_01384	CP109560_linear_left	H	37	127	46	0	NBC_01384	H	46	-13	plasmid
NBC_01384	CP109560_linear_right	H	100	46	22	0	NBC_01384	H	22	-13	plasmid
NBC_01386	CP109558_linear_left	H	336	10	6	6	NBC_01386	H	6	-15	chromosome
NBC_01386	CP109558_linear_right	H	336	10	6	6	NBC_01386	H	6	-15	chromosome
NBC_01387	CP109556_linear_left	H	797	14	9	3	NBC_01387	H	9	-0	chromosome
NBC_01387	CP109556_linear_right	H	620	5	3	4	NBC_01387	H	3	-11	chromosome
NBC_01387	CP109557_linear_left	S	1028	1	1	0	NBC_01387	S	1	-0	plasmid
NBC_01387	CP109557_linear_right	H	455	19	12	2	NBC_01387	H	12	-11	plasmid
NBC_01390	CP109551_linear_left	S	1027	1	1	7415	NBC_01390	S	1	-136	chromosome
NBC_01390	CP109551_linear_right	H	326	11	5	3712	NBC_01390	H	5	-27	chromosome
NBC_01391	CP109550_linear_left	H	510	44	11	25	NBC_01391	H	11	-13	chromosome
NBC_01391	CP109550_linear_right	H	510	44	11	6	NBC_01391	H	11	-13	chromosome
NBC_01393	CP109546_linear_left	H	191	13	7	0	NBC_01393	H	7	-14	chromosome
NBC_01393	CP109546_linear_right	H	191	13	7	0	NBC_01393	H	7	-14	chromosome
NBC_01396	CP109545_linear_left	H	125	8	4	6	NBC_01396	H	4	-14	chromosome
NBC_01396	CP109545_linear_right	H	125	8	4	6	NBC_01396	H	4	-14	chromosome
NBC_01401	CP109535_linear_left	H	139	33	19	1	NBC_01401	H	19	-12	chromosome
NBC_01401	CP109535_linear_right	H	645	5	3	1	NBC_01401	H	3	-12	chromosome
NBC_01409	CP109531_linear_left	H	979	5	3	1275	NBC_01409	H	3	-14	chromosome
NBC_01409	CP109531_linear_right	H	979	5	3	1279	NBC_01409	H	3	-13	chromosome
NBC_01410	CP109530_linear_left	S	1018	2	1	0	NBC_01410	S	1	-0	chromosome
NBC_01410	CP109530_linear_right	H	1018	2	1	0	NBC_01410	H	1	-0	chromosome
NBC_01411	CP109529_linear_left	H	2	327	116	29	NBC_01411	H	116	-13	chromosome
NBC_01411	CP109529_linear_right	H	2	327	116	336	NBC_01411	H	116	-13	chromosome
NBC_01414	CP109522_linear_left	H	97	47	16	1	NBC_01414	H	16	-12	chromosome
NBC_01414	CP109522_linear_right	H	97	47	16	0	NBC_01414	H	16	-12	chromosome
NBC_01414	CP109523_linear_left	H	97	47	16	0	NBC_01414	H	16	-12	plasmid
NBC_01414	CP109523_linear_right	S	1011	2	1	0	NBC_01414	S	1	-14	plasmid
NBC_01417	CP109518_linear_left	H	4	93	35	25	NBC_01417	H	35	-12	chromosome
NBC_01417	CP109518_linear_right	H	4	93	35	4	NBC_01417	H	35	-11	chromosome
NBC_01417	CP109519_linear_left	H	4	93	35	89	NBC_01417	H	35	-12	plasmid
NBC_01417	CP109519_linear_right	H	4	93	35	4	NBC_01417	H	35	-11	plasmid
NBC_01418	CP109517_linear_left	H	49	34	14	1952	NBC_01418	H	14	-13	chromosome
NBC_01418	CP109517_linear_right	H	49	34	14	1978	NBC_01418	H	14	-13	chromosome
NBC_01419	CP109515_linear_left	H	139	33	19	5624	NBC_01419	H	19	-10	chromosome
NBC_01419	CP109515_linear_right	H	845	4	2	36	NBC_01419	H	2	-1	chromosome
NBC_01420	CP109513_linear_left	H	666	12	6	1371	NBC_01420	H	6	-12	chromosome
NBC_01420	CP109513_linear_right	H	666	12	6	1353	NBC_01420	H	6	-11	chromosome
NBC_01420	CP109514_linear_right	S	1004	1	1	6	NBC_01420	S	1	-11	plasmid
NBC_01421	CP109511_linear_left	H	37	127	46	19	NBC_01421	H	46	-13	chromosome
NBC_01421	CP109511_linear_right	H	4	93	35	0	NBC_01421	H	35	-11	chromosome
NBC_01421	CP109512_linear_left	H	37	127	46	3	NBC_01421	H	46	-12	plasmid
NBC_01421	CP109512_linear_right	S	1003	1	1	5454	NBC_01421	S	1	-120	plasmid
NBC_01422	CP109508_linear_left	H	2	327	116	80	NBC_01422	H	116	-13	chromosome
NBC_01422	CP109508_linear_right	H	2	327	116	51	NBC_01422	H	116	-13	chromosome
NBC_01422	CP109509_linear_left	S	1000	1	1	0	NBC_01422	S	1	-0	plasmid
NBC_01422	CP109509_linear_right	H	4	93	35	0	NBC_01422	H	35	-12	plasmid
NBC_01423	CP109506_linear_left	H	666	12	6	1533	NBC_01423	H	6	-12	chromosome
NBC_01423	CP109506_linear_right	H	666	12	6	1523	NBC_01423	H	6	-12	chromosome
NBC_01423	CP109507_linear_left	H	143	18	8	4	NBC_01423	H	8	-11	plasmid
NBC_01423	CP109507_linear_right	H	143	18	8	3	NBC_01423	H	8	-12	plasmid
NBC_01426	CP109500_linear_left	H	120	20	8	11	NBC_01426	H	8	-13	chromosome
NBC_01426	CP109500_linear_right	H	120	20	8	11	NBC_01426	H	8	-13	chromosome
NBC_01426	CP109501_linear_left	H	75	25	13	864	NBC_01426	H	13	-12	plasmid
NBC_01426	CP109501_linear_right	H	120	20	8	10	NBC_01426	H	8	-14	plasmid
NBC_01426	CP109502_linear_left	H	13	19	8	1	NBC_01426	H	8	-13	plasmid
NBC_01426	CP109502_linear_right	H	13	19	8	1	NBC_01426	H	8	-13	plasmid
NBC_01426	CP109503_linear_left	H	75	25	13	862	NBC_01426	H	13	-12	plasmid
NBC_01426	CP109503_linear_right	H	725	3	3	1	NBC_01426	H	3	-12	plasmid
NBC_01426	CP109504_linear_left	H	13	19	8	0	NBC_01426	H	8	-13	plasmid
NBC_01426	CP109504_linear_right	S	999	1	1	24898	NBC_01426	S	1	-119	plasmid
NBC_01426	CP109505_linear_left	H	201	3	3	1	NBC_01426	H	3	-12	plasmid
NBC_01426	CP109505_linear_right	H	202	3	3	0	NBC_01426	H	3	-17	plasmid
NBC_01428	CP109499_linear_left	H	12	26	12	9	NBC_01428	H	12	-13	chromosome
NBC_01428	CP109499_linear_right	H	12	26	12	9	NBC_01428	H	12	-13	chromosome
NBC_01429	CP109599_linear_left	H	4	93	35	2	NBC_01429	H	35	-11	chromosome
NBC_01429	CP109599_linear_right	H	4	93	35	3	NBC_01429	H	35	-11	chromosome
NBC_01431	CP109496_linear_left	H	249	8	3	8	NBC_01431	H	3	-11	chromosome
NBC_01431	CP109496_linear_right	H	249	8	3	7	NBC_01431	H	3	-12	chromosome
NBC_01431	CP109497_linear_left	H	249	8	3	3	NBC_01431	H	3	-12	plasmid
NBC_01431	CP109497_linear_right	H	250	2	2	7	NBC_01431	H	2	-15	plasmid
NBC_01432	CP109495_linear_left	H	979	5	3	5	NBC_01432	H	3	-15	chromosome
NBC_01432	CP109495_linear_right	S	996	1	1	0	NBC_01432	S	1	-0	chromosome
NBC_01435	CP109492_linear_left	H	161	76	30	14	NBC_01435	H	30	-14	chromosome
NBC_01435	CP109492_linear_right	H	18	86	40	0	NBC_01435	H	40	-14	chromosome
NBC_01435	CP109493_linear_left	H	161	76	30	14	NBC_01435	H	30	-14	plasmid
NBC_01435	CP109493_linear_right	H	161	76	30	0	NBC_01435	H	30	-14	plasmid
NBC_01436	CP109491_linear_left	H	993	4	2	1	NBC_01436	H	2	-5	chromosome
NBC_01436	CP109491_linear_right	H	993	4	2	1	NBC_01436	H	2	-5	chromosome
NBC_01437	CP109490_linear_left	S	993	4	2	0	NBC_01437	S	2	-0	chromosome
NBC_01437	CP109490_linear_right	H	993	4	2	0	NBC_01437	H	2	-1	chromosome
NBC_01438	CP109489_linear_left	S	991	1	1	19690	NBC_01438	S	1	-120	extrachromosomal
NBC_01438	CP109489_linear_right	S	992	1	1	0	NBC_01438	S	1	-0	extrachromosomal
NBC_01439	CP109487_linear_left	H	192	4	3	978	NBC_01439	H	3	-12	chromosome
NBC_01439	CP109487_linear_right	S	988	1	1	2610	NBC_01439	S	1	-109	chromosome
NBC_01447	CP109483_linear_left	H	2	327	116	1	NBC_01447	H	116	-12	chromosome
NBC_01447	CP109483_linear_right	H	2	327	116	1026	NBC_01447	H	116	-12	chromosome
NBC_01450	CP109480_linear_left	H	90	54	24	0	NBC_01450	H	24	-12	chromosome
NBC_01450	CP109480_linear_right	H	215	17	9	103	NBC_01450	H	9	-20	chromosome
NBC_01450	CP109481_linear_left	H	797	14	9	0	NBC_01450	H	9	-12	plasmid
NBC_01450	CP109481_linear_right	H	215	17	9	0	NBC_01450	H	9	-14	plasmid
NBC_01450	CP109482_linear_left	S	984	1	1	0	NBC_01450	S	1	-116	plasmid
NBC_01450	CP109482_linear_right	S	985	1	1	4369	NBC_01450	S	1	-116	plasmid
NBC_01451	CP109479_linear_left	H	912	6	2	3	NBC_01451	H	2	-12	chromosome
NBC_01451	CP109479_linear_right	H	912	6	2	3	NBC_01451	H	2	-12	chromosome
NBC_01453	CP109478_linear_left	S	983	1	1	5379	NBC_01453	S	1	-119	chromosome
NBC_01453	CP109478_linear_right	H	53	14	8	0	NBC_01453	H	8	-13	chromosome
NBC_01454	CP109460_linear_left	H	2	327	116	101	NBC_01454	H	116	-12	chromosome
NBC_01454	CP109460_linear_right	H	2	327	116	103	NBC_01454	H	116	-12	chromosome
NBC_01454	CP109462_linear_left	H	49	34	14	286	NBC_01454	H	14	-14	plasmid
NBC_01454	CP109462_linear_right	H	49	34	14	279	NBC_01454	H	14	-14	plasmid
NBC_01454	CP109463_linear_left	H	399	8	5	426	NBC_01454	H	5	-14	plasmid
NBC_01454	CP109463_linear_right	H	399	8	5	0	NBC_01454	H	5	-28	plasmid
NBC_01455	CP109475_linear_left	H	3	17	9	0	NBC_01455	H	9	-13	chromosome
NBC_01455	CP109475_linear_right	H	3	17	9	0	NBC_01455	H	9	-13	chromosome
NBC_01455	CP109476_linear_left	H	9	77	30	1	NBC_01455	H	30	-12	plasmid
NBC_01455	CP109476_linear_right	H	100	46	22	0	NBC_01455	H	22	-0	plasmid
NBC_01455	CP109477_linear_left	H	9	77	30	5165	NBC_01455	H	30	-13	plasmid
NBC_01455	CP109477_linear_right	H	9	77	30	1	NBC_01455	H	30	-13	plasmid
NBC_01456	CP109455_linear_left	H	35	17	7	487	NBC_01456	H	7	-11	chromosome
NBC_01456	CP109455_linear_right	H	35	17	7	478	NBC_01456	H	7	-12	chromosome
NBC_01456	CP109456_linear_left	H	49	34	14	1482	NBC_01456	H	14	-14	plasmid
NBC_01456	CP109456_linear_right	H	49	34	14	1463	NBC_01456	H	14	-14	plasmid
NBC_01456	CP109457_linear_left	H	399	8	5	0	NBC_01456	H	5	-18	plasmid
NBC_01456	CP109457_linear_right	H	399	8	5	0	NBC_01456	H	5	-13	plasmid
NBC_01460	CP109473_linear_left	H	594	4	2	10	NBC_01460	H	2	-15	chromosome
NBC_01460	CP109473_linear_right	H	594	4	2	7	NBC_01460	H	2	-15	chromosome
NBC_01462	CP109470_linear_left	H	37	127	46	0	NBC_01462	H	46	-16	chromosome
NBC_01462	CP109470_linear_right	H	37	127	46	0	NBC_01462	H	46	-18	chromosome
NBC_01462	CP109471_linear_left	H	100	46	22	0	NBC_01462	H	22	-13	plasmid
NBC_01462	CP109471_linear_right	H	240	8	4	0	NBC_01462	H	4	-13	plasmid
NBC_01463	CP109468_linear_left	S	979	5	3	221	NBC_01463	S	3	-13	chromosome
NBC_01463	CP109468_linear_right	H	979	5	3	172	NBC_01463	H	3	-13	chromosome
NBC_01463	CP109469_linear_left	H	6	9	2	1437	NBC_01463	H	2	-11	plasmid
NBC_01463	CP109469_linear_right	S	980	1	1	0	NBC_01463	S	1	-0	plasmid
NBC_01465	CP109467_linear_left	H	90	54	24	0	NBC_01465	H	24	-14	chromosome
NBC_01465	CP109467_linear_right	H	90	54	24	0	NBC_01465	H	24	-14	chromosome
NBC_01471	CP109450_linear_left	H	120	20	8	1	NBC_01471	H	8	-12	chromosome
NBC_01471	CP109450_linear_right	H	120	20	8	3	NBC_01471	H	8	-12	chromosome
NBC_01471	CP109451_linear_left	H	120	20	8	0	NBC_01471	H	8	-12	plasmid
NBC_01471	CP109451_linear_right	H	120	20	8	1	NBC_01471	H	8	-12	plasmid
NBC_01471	CP109452_linear_left	H	120	20	8	10	NBC_01471	H	8	-12	extrachromosomal
